Weight,Coefficient
195.7,0.49245
195.75,0.492425
195.8,0.4924
195.85,0.492375
195.9,0.49235
195.95,0.492325
196.0,0.4923
196.05,0.492275
196.1,0.49225
196.15,0.492225
196.2,0.4922
196.25,0.492175
196.3,0.49215
196.35,0.492125
196.4,0.4921
196.45,0.492075
196.5,0.49205
196.55,0.492025
196.6,0.492
196.65,0.491975
196.7,0.49195
196.75,0.491925
196.8,0.4919
196.85,0.491875
196.9,0.49185
196.95,0.491825
197.0,0.4918
197.05,0.491775
197.1,0.49175
197.15,0.491725
197.2,0.4917
197.25,0.491675
197.3,0.49165
197.35,0.491625
197.4,0.4916
197.45,0.491575
197.5,0.49155
197.55,0.491525
197.6,0.4915
197.65,0.491475
197.7,0.49145
197.75,0.491425
197.8,0.4914
197.85,0.491375
197.9,0.49135
197.95,0.491325
198.0,0.4913
198.05,0.491275
198.1,0.49125
198.15,0.491225
198.2,0.4912
198.25,0.491175
198.3,0.49115
198.35,0.491125
198.4,0.4911
198.45,0.491075
198.5,0.49105
198.55,0.491025
198.6,0.491
198.65,0.490975
198.7,0.49095
198.75,0.490925
198.8,0.4909
198.85,0.490875
198.9,0.49085
198.95,0.490825
199.0,0.4908
199.05,0.490775
199.1,0.49075
199.15,0.490725
199.2,0.4907
199.25,0.490675
199.3,0.49065
199.35,0.490625
199.4,0.4906
199.45,0.490575
199.5,0.49055
199.55,0.490525
199.6,0.4905
199.65,0.490475
199.7,0.49045
199.75,0.490425
199.8,0.4904
199.85,0.490375
199.9,0.49035
199.95,0.490325
200.0,0.4903
200.05,0.490275
200.1,0.49025
200.15,0.490225
200.2,0.4902
200.25,0.490175
200.3,0.49015
200.35,0.490125
200.4,0.4901
200.45,0.490075
200.5,0.49005
200.55,0.490025
200.6,0.49
200.65,0.489975
200.7,0.48995
200.75,0.489925
200.8,0.4899
200.85,0.489875
200.9,0.48985
200.95,0.489825
201.0,0.4898
201.05,0.489775
201.1,0.48975
201.15,0.489725
201.2,0.4897
201.25,0.489675
201.3,0.48965
201.35,0.489625
201.4,0.4896
201.45,0.489575
201.5,0.48955
201.55,0.489525
201.6,0.4895
201.65,0.489475
201.7,0.48945
201.75,0.489425
201.8,0.4894
201.85,0.489375
201.9,0.48935
201.95,0.489325
202.0,0.4893
202.05,0.489275
202.1,0.48925
202.15,0.489225
202.2,0.4892
202.25,0.489175
202.3,0.48915
202.35,0.489125
202.4,0.4891
202.45,0.489075
202.5,0.48905
202.55,0.489025
202.6,0.489
202.65,0.488975
202.7,0.48895
202.75,0.488925
202.8,0.4889
202.85,0.488875
202.9,0.48885
202.95,0.488825
203.0,0.4888
203.05,0.488775
203.1,0.48875
203.15,0.488725
203.2,0.4887
203.25,0.488675
203.3,0.48865
203.35,0.488625
203.4,0.4886
203.45,0.488575
203.5,0.48855
203.55,0.488525
203.6,0.4885
203.65,0.488475
203.7,0.48845
203.75,0.488425
203.8,0.4884
203.85,0.488375
203.9,0.48835
203.95,0.488325
204.0,0.4883
204.05,0.488275
204.1,0.48825
204.15,0.488225
204.2,0.4882
204.25,0.488175
204.3,0.48815
204.35,0.488125
204.4,0.4881
204.45,0.488075
204.5,0.48805
204.55,0.488025
204.6,0.488
204.65,0.487975
204.7,0.48795
204.75,0.487925
204.8,0.4879
204.85,0.487875
204.9,0.48785
204.95,0.487825
205.0,0.487805
205.05,0.487785
205.1,0.487765
205.15,0.487745
205.2,0.487725
205.25,0.487705
205.3,0.487685
205.35,0.487665
205.4,0.487645
205.45,0.487625
205.5,0.487605
205.55,0.487585
205.6,0.487565
205.65,0.487545
205.7,0.487525
205.75,0.487505
205.8,0.487485
205.85,0.487465
205.9,0.487445
205.95,0.487425
206.0,0.487405
206.05,0.487385
206.1,0.487365
206.15,0.487345
206.2,0.487325
206.25,0.487305
206.3,0.487285
206.35,0.487265
206.4,0.487245
206.45,0.487225
206.5,0.487205
206.55,0.487185
206.6,0.487165
206.65,0.487145
206.7,0.487125
206.75,0.487105
206.8,0.487085
206.85,0.487065
206.9,0.487045
206.95,0.487025
207.0,0.487005
207.05,0.486985
207.1,0.486965
207.15,0.486945
207.2,0.486925
207.25,0.486905
207.3,0.486885
207.35,0.486865
207.4,0.486845
207.45,0.486825
207.5,0.486805
207.55,0.486785
207.6,0.486765
207.65,0.486745
207.7,0.486725
207.75,0.486705
207.8,0.486685
207.85,0.486665
207.9,0.486645
207.95,0.486625
208.0,0.486605
208.05,0.486585
208.1,0.486565
208.15,0.486545
208.2,0.486525
208.25,0.486505
208.3,0.486485
208.35,0.486465
208.4,0.486445
208.45,0.486425
208.5,0.486405
208.55,0.486385
208.6,0.486365
208.65,0.486345
208.7,0.486325
208.75,0.486305
208.8,0.486285
208.85,0.486265
208.9,0.486245
208.95,0.486225
209.0,0.486205
209.05,0.486185
209.1,0.486165
209.15,0.486145
209.2,0.486125
209.25,0.486105
209.3,0.486085
209.35,0.486065
209.4,0.486045
209.45,0.486025
209.5,0.486005
209.55,0.485985
209.6,0.485965
209.65,0.485945
209.7,0.485925
209.75,0.485905
209.8,0.485885
209.85,0.485865
209.9,0.485845
209.95,0.485825
210.0,0.485805
210.05,0.485785
210.1,0.485765
210.15,0.485745
210.2,0.485725
210.25,0.485705
210.3,0.485685
210.35,0.485665
210.4,0.485645
210.45,0.485625
210.5,0.485605
210.55,0.485585
210.6,0.485565
210.65,0.485545
210.7,0.485525
210.75,0.485505
210.8,0.485485
210.85,0.485465
210.9,0.485445
210.95,0.485425
211.0,0.485405
211.05,0.485385
211.1,0.485365
211.15,0.485345
211.2,0.485325
211.25,0.485305
211.3,0.485285
211.35,0.485265
211.4,0.485245
211.45,0.485225
211.5,0.485205
211.55,0.485185
211.6,0.485165
211.65,0.485145
211.7,0.485125
211.75,0.485105
211.8,0.485085
211.85,0.485065
211.9,0.485045
211.95,0.485025
212.0,0.485005
212.05,0.484985
212.1,0.484965
212.15,0.484945
212.2,0.484925
212.25,0.484905
212.3,0.484885
212.35,0.484865
212.4,0.484845
212.45,0.484825
212.5,0.484805
212.55,0.484785
212.6,0.484765
212.65,0.484745
212.7,0.484725
212.75,0.484705
212.8,0.484685
212.85,0.484665
212.9,0.484645
212.95,0.484625
213.0,0.484605
213.05,0.484585
213.1,0.484565
213.15,0.484545
213.2,0.484525
213.25,0.484505
213.3,0.484485
213.35,0.484465
213.4,0.484445
213.45,0.484425
213.5,0.484405
213.55,0.484385
213.6,0.484365
213.65,0.484345
213.7,0.484325
213.75,0.484305
213.8,0.484285
213.85,0.484265
213.9,0.484245
213.95,0.484225
214.0,0.484205
214.05,0.484185
214.1,0.484165
214.15,0.484145
214.2,0.484125
214.25,0.484105
214.3,0.484085
214.35,0.484065
214.4,0.484045
214.45,0.484025
214.5,0.484005
214.55,0.483985
214.6,0.483965
214.65,0.483945
214.7,0.483925
214.75,0.483905
214.8,0.483885
214.85,0.483865
214.9,0.483845
214.95,0.483825
215.0,0.48381
215.05,0.483795
215.1,0.48378
215.15,0.483765
215.2,0.48375
215.25,0.483735
215.3,0.48372
215.35,0.483705
215.4,0.48369
215.45,0.483675
215.5,0.48366
215.55,0.483645
215.6,0.48363
215.65,0.483615
215.7,0.4836
215.75,0.483585
215.8,0.48357
215.85,0.483555
215.9,0.48354
215.95,0.483525
216.0,0.48351
216.05,0.483495
216.1,0.48348
216.15,0.483465
216.2,0.48345
216.25,0.483435
216.3,0.48342
216.35,0.483405
216.4,0.48339
216.45,0.483375
216.5,0.48336
216.55,0.483345
216.6,0.48333
216.65,0.483315
216.7,0.4833
216.75,0.483285
216.8,0.48327
216.85,0.483255
216.9,0.48324
216.95,0.483225
217.0,0.48321
217.05,0.483195
217.1,0.48318
217.15,0.483165
217.2,0.48315
217.25,0.483135
217.3,0.48312
217.35,0.483105
217.4,0.48309
217.45,0.483075
217.5,0.48306
217.55,0.483045
217.6,0.48303
217.65,0.483015
217.7,0.483
217.75,0.482985
217.8,0.48297
217.85,0.482955
217.9,0.48294
217.95,0.482925
218.0,0.48291
218.05,0.482895
218.1,0.48288
218.15,0.482865
218.2,0.48285
218.25,0.482835
218.3,0.48282
218.35,0.482805
218.4,0.48279
218.45,0.482775
218.5,0.48276
218.55,0.482745
218.6,0.48273
218.65,0.482715
218.7,0.4827
218.75,0.482685
218.8,0.48267
218.85,0.482655
218.9,0.48264
218.95,0.482625
219.0,0.482605
219.05,0.48259
219.1,0.482575
219.15,0.48256
219.2,0.482545
219.25,0.48253
219.3,0.482515
219.35,0.4825
219.4,0.482485
219.45,0.48247
219.5,0.482455
219.55,0.48244
219.6,0.482425
219.65,0.48241
219.7,0.482395
219.75,0.48238
219.8,0.482365
219.85,0.48235
219.9,0.482335
219.95,0.48232
220.0,0.482305
220.05,0.48229
220.1,0.482275
220.15,0.48226
220.2,0.482245
220.25,0.48223
220.3,0.482215
220.35,0.4822
220.4,0.482185
220.45,0.48217
220.5,0.482155
220.55,0.48214
220.6,0.482125
220.65,0.48211
220.7,0.482095
220.75,0.48208
220.8,0.482065
220.85,0.48205
220.9,0.482035
220.95,0.48202
221.0,0.482005
221.05,0.48199
221.1,0.481975
221.15,0.48196
221.2,0.481945
221.25,0.48193
221.3,0.481915
221.35,0.4819
221.4,0.481885
221.45,0.48187
221.5,0.481855
221.55,0.48184
221.6,0.481825
221.65,0.48181
221.7,0.481795
221.75,0.48178
221.8,0.481765
221.85,0.48175
221.9,0.481735
221.95,0.48172
222.0,0.481705
222.05,0.48169
222.1,0.481675
222.15,0.48166
222.2,0.481645
222.25,0.48163
222.3,0.481615
222.35,0.4816
222.4,0.481585
222.45,0.48157
222.5,0.481555
222.55,0.48154
222.6,0.481525
222.65,0.48151
222.7,0.481495
222.75,0.48148
222.8,0.481465
222.85,0.48145
222.9,0.481435
222.95,0.48142
223.0,0.481405
223.05,0.48139
223.1,0.481375
223.15,0.48136
223.2,0.481345
223.25,0.48133
223.3,0.481315
223.35,0.4813
223.4,0.481285
223.45,0.48127
223.5,0.481255
223.55,0.48124
223.6,0.481225
223.65,0.48121
223.7,0.481195
223.75,0.48118
223.8,0.481165
223.85,0.48115
223.9,0.481135
223.95,0.48112
224.0,0.481105
224.05,0.48109
224.1,0.481075
224.15,0.48106
224.2,0.481045
224.25,0.48103
224.3,0.481015
224.35,0.481
224.4,0.480985
224.45,0.48097
224.5,0.480955
224.55,0.48094
224.6,0.480925
224.65,0.480905
224.7,0.48089
224.75,0.480875
224.8,0.48086
224.85,0.480845
224.9,0.48083
224.95,0.480815
225.0,0.480805
225.05,0.480795
225.1,0.480785
225.15,0.480775
225.2,0.480765
225.25,0.480755
225.3,0.480745
225.35,0.480735
225.4,0.480725
225.45,0.480715
225.5,0.480705
225.55,0.480695
225.6,0.480685
225.65,0.480675
225.7,0.480665
225.75,0.480655
225.8,0.480645
225.85,0.480635
225.9,0.480625
225.95,0.480615
226.0,0.480605
226.05,0.480595
226.1,0.480585
226.15,0.480575
226.2,0.480565
226.25,0.480555
226.3,0.480545
226.35,0.480535
226.4,0.480525
226.45,0.480515
226.5,0.480505
226.55,0.480495
226.6,0.480485
226.65,0.480475
226.7,0.480465
226.75,0.480455
226.8,0.480445
226.85,0.480435
226.9,0.480425
226.95,0.480415
227.0,0.480405
227.05,0.480395
227.1,0.480385
227.15,0.480375
227.2,0.480365
227.25,0.480355
227.3,0.480345
227.35,0.480335
227.4,0.480325
227.45,0.480315
227.5,0.480305
227.55,0.480295
227.6,0.480285
227.65,0.480275
227.7,0.480265
227.75,0.480255
227.8,0.480245
227.85,0.480235
227.9,0.480225
227.95,0.480215
228.0,0.480205
228.05,0.480195
228.1,0.480185
228.15,0.480175
228.2,0.480165
228.25,0.480155
228.3,0.480145
228.35,0.480135
228.4,0.480125
228.45,0.480115
228.5,0.480105
228.55,0.480095
228.6,0.480085
228.65,0.480075
228.7,0.480065
228.75,0.480055
228.8,0.480045
228.85,0.480035
228.9,0.480025
228.95,0.480015
229.0,0.480005
229.05,0.479095
229.1,0.479085
229.15,0.479075
229.2,0.479065
229.25,0.479055
229.3,0.479045
229.35,0.479035
229.4,0.479025
229.45,0.479015
229.5,0.479005
229.55,0.478995
229.6,0.478985
229.65,0.478975
229.7,0.478965
229.75,0.478955
229.8,0.478945
229.85,0.478935
229.9,0.478925
229.95,0.478915
230.0,0.478905
230.05,0.478895
230.1,0.478885
230.15,0.478875
230.2,0.478865
230.25,0.478855
230.3,0.478845
230.35,0.478835
230.4,0.478825
230.45,0.478815
230.5,0.478805
230.55,0.478795
230.6,0.478785
230.65,0.478775
230.7,0.478765
230.75,0.478755
230.8,0.478745
230.85,0.478735
230.9,0.478725
230.95,0.478715
231.0,0.478705
231.05,0.478695
231.1,0.478685
231.15,0.478675
231.2,0.478665
231.25,0.478655
231.3,0.478645
231.35,0.478635
231.4,0.478625
231.45,0.478615
231.5,0.478605
231.55,0.478595
231.6,0.478585
231.65,0.478575
231.7,0.478565
231.75,0.478555
231.8,0.478545
231.85,0.478535
231.9,0.478525
